,station,netvec,datevec,freq,ipi,peakcounts,propcounts
400,KENE,KECK,2005-11-01,19.6,29.5,8.0,0.3314001657
401,KENE,KECK,2005-11-01,21.6,28.5,24.0,0.9942004971
402,KENE,KECK,2005-11-01,22.0,25.5,19.0,0.787075393538
403,KENE,KECK,2005-11-01,19.6,24.5,91.0,3.76967688484
404,KENE,KECK,2005-11-01,22.8,23.5,6.0,0.248550124275
405,KENE,KECK,2005-11-01,21.2,19.5,16.0,0.6628003314
406,KENE,KECK,2005-11-01,22.0,19.5,15.0,0.621375310688
407,KENE,KECK,2005-11-01,22.4,16.5,14.0,0.579950289975
408,KENE,KECK,2005-12-01,22.4,38.5,12.0,0.362866646507
409,KENE,KECK,2005-12-01,19.6,34.5,9.0,0.272149984881
410,KENE,KECK,2005-12-01,18.8,30.5,11.0,0.332627759298
411,KENE,KECK,2005-12-01,22.0,30.5,27.0,0.816449954642
412,KENE,KECK,2005-12-01,21.6,27.5,26.0,0.786211067433
413,KENE,KECK,2005-12-01,19.6,25.5,219.0,6.62231629876
414,KENE,KECK,2005-12-01,21.6,25.5,24.0,0.725733293015
415,KENE,KECK,2005-12-01,22.0,23.5,15.0,0.453583308134
416,KENE,KECK,2005-12-01,21.2,22.5,26.0,0.786211067433
417,KENE,KECK,2005-12-01,19.6,20.5,8.0,0.241911097672
418,KENE,KECK,2005-12-01,21.6,19.5,29.0,0.87692772906
419,KENE,KECK,2005-12-01,22.0,17.5,21.0,0.635016631388
420,KENE,KECK,2006-01-01,22.0,36.5,8.0,0.239664469742
421,KENE,KECK,2006-01-01,18.8,31.5,10.0,0.299580587178
422,KENE,KECK,2006-01-01,22.0,30.5,29.0,0.868783702816
423,KENE,KECK,2006-01-01,21.2,29.5,18.0,0.53924505692
424,KENE,KECK,2006-01-01,21.2,26.5,29.0,0.868783702816
425,KENE,KECK,2006-01-01,19.6,25.5,212.0,6.35110844817
426,KENE,KECK,2006-01-01,21.2,22.5,26.0,0.778909526663
427,KENE,KECK,2006-01-01,21.6,19.5,23.0,0.689035350509
428,KENE,KECK,2006-01-01,22.0,18.5,23.0,0.689035350509
429,KENE,KECK,2006-02-01,18.8,34.5,11.0,0.271203155819
430,KENE,KECK,2006-02-01,18.4,32.5,9.0,0.221893491124
431,KENE,KECK,2006-02-01,22.0,32.5,26.0,0.641025641026
432,KENE,KECK,2006-02-01,21.6,30.5,27.0,0.665680473373
433,KENE,KECK,2006-02-01,21.6,28.5,27.0,0.665680473373
434,KENE,KECK,2006-02-01,19.6,26.5,155.0,3.82149901381
435,KENE,KECK,2006-02-01,21.2,23.5,27.0,0.665680473373
436,KENE,KECK,2006-02-01,22.0,21.5,25.0,0.616370808679
437,KENE,KECK,2006-02-01,22.0,19.5,22.0,0.542406311637
438,KENE,KECK,2006-02-01,22.4,17.5,19.0,0.468441814596
439,KENE,KECK,2006-03-01,22.0,38.5,32.0,0.43537414966
440,KENE,KECK,2006-03-01,22.0,35.5,47.0,0.639455782313
441,KENE,KECK,2006-03-01,21.6,33.5,48.0,0.65306122449
442,KENE,KECK,2006-03-01,19.6,32.5,29.0,0.394557823129
443,KENE,KECK,2006-03-01,21.2,31.5,52.0,0.707482993197
444,KENE,KECK,2006-03-01,21.2,28.5,56.0,0.761904761905
445,KENE,KECK,2006-03-01,19.6,27.5,236.0,3.21088435374
446,KENE,KECK,2006-03-01,21.6,21.5,49.0,0.666666666667
447,KENE,KECK,2006-03-01,21.6,19.5,60.0,0.816326530612
448,CZ,CZ,2007-11-01,20.0,36.5,3.0,0.253164556962
449,CZ,CZ,2007-11-01,20.0,32.5,3.0,0.253164556962
450,CZ,CZ,2007-11-01,21.6,29.5,4.0,0.337552742616
451,CZ,CZ,2007-11-01,20.4,26.5,49.0,4.13502109705
452,CZ,CZ,2007-11-01,21.2,25.5,23.0,1.94092827004
453,CZ,CZ,2007-11-01,22.8,25.5,9.0,0.759493670886
454,CZ,CZ,2007-11-01,22.0,24.5,13.0,1.0970464135
455,CZ,CZ,2007-11-01,22.8,23.5,12.0,1.01265822785
456,CZ,CZ,2007-11-01,22.0,21.5,6.0,0.506329113924
457,CZ,CZ,2007-11-01,23.2,21.5,6.0,0.506329113924
458,CZ,CZ,2007-11-01,19.6,20.5,4.0,0.337552742616
459,CZ,CZ,2007-11-01,20.8,20.5,5.0,0.42194092827
460,CZ,CZ,2007-11-01,21.6,20.5,6.0,0.506329113924
461,CZ,CZ,2007-11-01,22.0,19.5,6.0,0.506329113924
462,CZ,CZ,2007-11-01,22.8,19.5,7.0,0.590717299578
463,CZ,CZ,2007-11-01,20.8,17.5,4.0,0.337552742616
464,CZ,CZ,2007-11-01,22.8,17.5,6.0,0.506329113924
465,CZ,CZ,2007-11-01,23.6,17.5,4.0,0.337552742616
466,CZ,CZ,2007-11-01,22.8,15.5,3.0,0.253164556962
467,CZ,CZ,2007-11-01,20.8,11.5,3.0,0.253164556962
468,CZ,CZ,2007-11-01,22.8,11.5,8.0,0.675105485232
469,CZ,CZ,2007-12-01,20.0,39.5,2.0,0.323624595469
470,CZ,CZ,2007-12-01,19.6,38.5,2.0,0.323624595469
471,CZ,CZ,2007-12-01,20.8,37.5,2.0,0.323624595469
472,CZ,CZ,2007-12-01,20.0,34.5,2.0,0.323624595469
473,CZ,CZ,2007-12-01,20.8,33.5,3.0,0.485436893204
474,CZ,CZ,2007-12-01,19.2,32.5,2.0,0.323624595469
475,CZ,CZ,2007-12-01,20.0,32.5,2.0,0.323624595469
476,CZ,CZ,2007-12-01,21.6,32.5,2.0,0.323624595469
477,CZ,CZ,2007-12-01,22.8,32.5,2.0,0.323624595469
478,CZ,CZ,2007-12-01,20.8,31.5,3.0,0.485436893204
479,CZ,CZ,2007-12-01,21.6,30.5,2.0,0.323624595469
480,CZ,CZ,2007-12-01,22.4,27.5,8.0,1.29449838188
481,CZ,CZ,2007-12-01,20.0,26.5,26.0,4.2071197411
482,CZ,CZ,2007-12-01,22.8,24.5,11.0,1.77993527508
483,CZ,CZ,2007-12-01,21.6,23.5,5.0,0.809061488673
484,CZ,CZ,2007-12-01,22.8,21.5,4.0,0.647249190939
485,CZ,CZ,2007-12-01,20.0,20.5,3.0,0.485436893204
486,CZ,CZ,2007-12-01,22.0,20.5,2.0,0.323624595469
487,CZ,CZ,2007-12-01,22.0,18.5,2.0,0.323624595469
488,CZ,CZ,2007-12-01,22.8,18.5,3.0,0.485436893204
489,CZ,CZ,2007-12-01,18.8,17.5,2.0,0.323624595469
490,CZ,CZ,2007-12-01,20.4,17.5,3.0,0.485436893204
491,CZ,CZ,2007-12-01,21.2,15.5,3.0,0.485436893204
492,CZ,CZ,2007-12-01,22.8,15.5,2.0,0.323624595469
493,CZ,CZ,2007-12-01,23.6,15.5,2.0,0.323624595469
494,CZ,CZ,2007-12-01,20.4,14.5,2.0,0.323624595469
495,CZ,CZ,2007-12-01,22.4,12.5,12.0,1.94174757282
496,CZ,CZ,2007-12-01,21.2,11.5,3.0,0.485436893204
497,CZ,CZ,2008-01-01,20.0,27.5,384.0,6.35130664902
498,CZ,CZ,2008-01-01,22.8,25.5,19.0,0.314257360238
499,CZ,CZ,2008-01-01,20.0,17.5,25.0,0.413496526629
500,CZ,CZ,2008-01-01,22.0,11.5,16.0,0.264637777043
501,CZ,CZ,2008-01-01,22.8,11.5,21.0,0.347337082369
502,CZ,CZ,2008-02-01,20.0,37.5,3.0,0.235849056604
503,CZ,CZ,2008-02-01,20.8,37.5,3.0,0.235849056604
504,CZ,CZ,2008-02-01,20.4,33.5,4.0,0.314465408805
505,CZ,CZ,2008-02-01,23.2,29.5,3.0,0.235849056604
506,CZ,CZ,2008-02-01,20.0,28.5,111.0,8.72641509434
507,CZ,CZ,2008-02-01,22.4,28.5,3.0,0.235849056604
508,CZ,CZ,2008-02-01,22.4,25.5,3.0,0.235849056604
509,CZ,CZ,2008-02-01,20.4,21.5,3.0,0.235849056604
510,CZ,CZ,2008-02-01,21.2,14.5,3.0,0.235849056604
511,CZ,CZ,2008-03-01,22.8,34.5,1.0,5.88235294118
512,CZ,CZ,2008-03-01,20.0,30.5,3.0,17.6470588235
513,CZ,CZ,2008-03-01,20.8,30.5,1.0,5.88235294118
514,CZ,CZ,2008-03-01,19.6,28.5,1.0,5.88235294118
515,CZ,CZ,2008-03-01,20.4,27.5,1.0,5.88235294118
516,CZ,CZ,2008-03-01,22.8,27.5,1.0,5.88235294118
517,CZ,CZ,2008-03-01,20.0,26.5,1.0,5.88235294118
518,CZ,CZ,2008-03-01,19.2,16.5,1.0,5.88235294118
519,CZ,CZ,2008-11-01,19.6,26.5,149.0,2.1030345801
520,CZ,CZ,2008-11-01,22.0,26.5,33.0,0.465772759351
521,CZ,CZ,2008-11-01,19.6,17.5,47.0,0.663373323924
522,CZ,CZ,2008-11-01,23.2,12.5,27.0,0.381086803105
523,CZ,CZ,2008-12-01,19.2,27.5,862.0,3.42321591676
524,CZ,CZ,2008-12-01,19.6,17.5,124.0,0.492434772249
525,CZ,CZ,2008-12-01,22.8,12.5,75.0,0.297843612247
526,CZ,CZ,2009-01-01,19.6,27.5,678.0,3.20582533453
527,CZ,CZ,2009-01-01,19.6,17.5,86.0,0.406638611755
528,CZ,CZ,2009-01-01,22.8,12.5,80.0,0.378268476051
529,CZ,CZ,2009-02-01,19.6,28.5,1226.0,5.07723526732
530,CZ,CZ,2009-03-01,19.6,28.5,1489.0,6.5010478519
531,CZ,CZ,2007-11-01,18.0,34.5,15.0,0.238397965671
532,CZ,CZ,2007-11-01,18.8,26.5,665.0,10.5689764781
533,CZ,CZ,2007-11-01,18.8,20.5,24.0,0.381436745073
534,CZ,CZ,2007-12-01,18.8,26.5,798.0,10.1359075321
535,CZ,CZ,2007-12-01,18.8,17.5,23.0,0.292137685761
536,CZ,CZ,2008-01-01,18.8,27.5,1331.0,9.31355398503
537,CZ,CZ,2008-01-01,18.8,17.5,45.0,0.314883493108
538,CZ,CZ,2008-01-01,18.8,10.5,38.0,0.265901616402
539,CZ,CZ,2008-02-01,18.8,27.5,782.0,9.91882293252
540,CZ,CZ,2008-02-01,18.8,20.5,24.0,0.304414003044
541,CZ,CZ,2008-03-01,18.8,37.5,7.0,0.314748201439
542,CZ,CZ,2008-03-01,19.2,35.5,9.0,0.404676258993
543,CZ,CZ,2008-03-01,18.0,33.5,9.0,0.404676258993
544,CZ,CZ,2008-03-01,18.8,32.5,13.0,0.584532374101
545,CZ,CZ,2008-03-01,18.8,28.5,270.0,12.1402877698
546,CZ,CZ,2008-03-01,19.2,21.5,9.0,0.404676258993
547,CZ,CZ,2008-03-01,18.4,18.5,9.0,0.404676258993
548,CZ,CZ,2008-03-01,19.2,18.5,6.0,0.269784172662
549,CZ,CZ,2008-03-01,20.8,17.5,5.0,0.224820143885
550,CZ,CZ,2008-03-01,18.4,16.5,5.0,0.224820143885
551,CZ,CZ,2008-03-01,20.8,12.5,6.0,0.269784172662
552,CZ,CZ,2008-11-01,18.8,26.5,500.0,6.07238280301
553,CZ,CZ,2008-11-01,18.8,19.5,59.0,0.716541170755
554,CZ,CZ,2008-11-01,18.8,17.5,85.0,1.03230507651
555,CZ,CZ,2008-11-01,21.2,12.5,19.0,0.230750546514
556,CZ,CZ,2008-12-01,18.8,27.5,1148.0,8.05614035088
557,CZ,CZ,2008-12-01,18.8,20.5,73.0,0.512280701754
558,CZ,CZ,2008-12-01,18.8,17.5,77.0,0.540350877193
559,CZ,CZ,2009-01-01,18.8,28.5,2401.0,7.64454915945
560,CZ,CZ,2009-01-01,18.8,17.5,195.0,0.620860927152
561,CZ,CZ,2009-01-01,18.8,10.5,77.0,0.24516046867
562,CZ,CZ,2009-02-01,18.4,34.5,85.0,0.362257074668
563,CZ,CZ,2009-02-01,18.8,28.5,2169.0,9.24394817593
564,CZ,CZ,2009-02-01,18.8,17.5,104.0,0.443232185476
565,CZ,CZ,2009-02-01,18.8,10.5,58.0,0.247187180361
566,CZ,CZ,2009-03-01,18.8,33.5,41.0,0.419694953424
567,CZ,CZ,2009-03-01,18.8,28.5,836.0,8.55768246494
568,CZ,CZ,2009-03-01,18.8,17.5,35.0,0.358276179752
569,KEMF,ONC,2011-11-01,22.8,32.5,115.0,1.9661480595
570,KEMF,ONC,2011-11-01,20.8,31.5,22.0,0.376132672252
571,KEMF,ONC,2011-11-01,18.8,18.5,46.0,0.786459223799
572,KEMF,ONC,2011-11-01,22.8,14.5,121.0,2.06872969738
573,KEMF,ONC,2011-12-01,23.2,31.5,222.0,0.972617743702
574,KEMF,ONC,2011-12-01,19.2,27.5,198.0,0.867469879518
575,KEMF,ONC,2011-12-01,19.2,17.5,236.0,1.03395399781
576,KEMF,ONC,2011-12-01,22.8,14.5,562.0,2.46221248631
577,KEMF,ONC,2012-01-01,22.8,31.5,143.0,1.21567627306
578,KEMF,ONC,2012-01-01,19.2,29.5,130.0,1.10516024824
579,KEMF,ONC,2012-01-01,18.8,17.5,142.0,1.20717504038
580,KEMF,ONC,2012-01-01,22.8,14.5,365.0,3.10294992774
581,KEMF,ONC,2012-02-01,22.8,33.5,46.0,1.51715039578
582,KEMF,ONC,2012-02-01,19.2,32.5,10.0,0.32981530343
583,KEMF,ONC,2012-02-01,22.8,31.5,38.0,1.25329815303
584,KEMF,ONC,2012-02-01,18.0,30.5,7.0,0.230870712401
585,KEMF,ONC,2012-02-01,18.8,30.5,13.0,0.428759894459
586,KEMF,ONC,2012-02-01,21.2,30.5,9.0,0.296833773087
587,KEMF,ONC,2012-02-01,18.8,28.5,12.0,0.395778364116
588,KEMF,ONC,2012-02-01,18.8,18.5,55.0,1.81398416887
589,KEMF,ONC,2012-02-01,22.8,14.5,105.0,3.46306068602
590,KEMF,ONC,2012-03-01,22.8,33.5,70.0,1.94174757282
591,KEMF,ONC,2012-03-01,19.2,32.5,20.0,0.554785020804
592,KEMF,ONC,2012-03-01,20.0,30.5,11.0,0.305131761442
593,KEMF,ONC,2012-03-01,22.4,30.5,15.0,0.416088765603
594,KEMF,ONC,2012-03-01,19.2,28.5,22.0,0.610263522885
595,KEMF,ONC,2012-03-01,22.8,19.5,11.0,0.305131761442
596,KEMF,ONC,2012-03-01,19.2,18.5,76.0,2.10818307906
597,KEMF,ONC,2012-03-01,22.8,15.5,183.0,5.07628294036
598,KEMF,ONC,2012-11-01,23.2,34.5,371.0,1.13612004287
599,KEMF,ONC,2012-11-01,18.8,18.5,559.0,1.71183585975
600,KEMF,ONC,2012-11-01,23.2,15.5,1225.0,3.7513397642
601,KEMF,ONC,2012-12-01,23.2,33.5,363.0,1.89052653508
602,KEMF,ONC,2012-12-01,18.8,18.5,368.0,1.91656684548
603,KEMF,ONC,2012-12-01,22.8,15.5,709.0,3.69251601479
604,KEMF,ONC,2013-01-01,22.8,34.5,186.0,0.908114441949
605,KEMF,ONC,2013-01-01,18.8,18.5,287.0,1.4012303486
606,KEMF,ONC,2013-01-01,22.8,15.5,644.0,3.14422419686
607,KEMF,ONC,2013-02-01,18.4,33.5,49.0,0.339170762096
608,KEMF,ONC,2013-02-01,19.2,33.5,44.0,0.304561500658
609,KEMF,ONC,2013-02-01,22.8,33.5,217.0,1.50204194642
610,KEMF,ONC,2013-02-01,18.4,18.5,167.0,1.15594933204
611,KEMF,ONC,2013-02-01,22.8,15.5,391.0,2.70644424448
612,KEMF,ONC,2013-03-01,18.8,34.5,36.0,0.453629032258
613,KEMF,ONC,2013-03-01,22.8,33.5,120.0,1.51209677419
614,KEMF,ONC,2013-03-01,18.8,27.5,57.0,0.718245967742
615,KEMF,ONC,2013-03-01,18.8,18.5,125.0,1.57510080645
616,KEMF,ONC,2013-03-01,22.8,15.5,252.0,3.17540322581
