,station,netvec,datevec,freq,freqsd,ipi,ipisd,peakcounts,propcounts,all_nseq
52,AX,AX,2010-12-01,18.4,0.467091295117,17.5,1.86836518047,322.0,1.30830489192,115.0
53,AX,AX,2010-12-01,22.8,0.67940552017,14.5,1.23142250531,439.0,1.78368275638,115.0
54,AX,AX,2011-01-01,23.6,0.594479830149,29.5,2.42038216561,55.0,0.512008936883,81.0
55,AX,AX,2011-01-01,18.8,0.509554140127,28.5,1.35881104034,435.0,4.04952522808,81.0
56,AX,AX,2011-01-01,18.4,0.339702760085,17.5,2.08067940552,96.0,0.893688326196,81.0
57,AX,AX,2011-01-01,23.2,0.594479830149,13.5,0.976645435244,147.0,1.36846024949,81.0
58,AX,AX,2011-02-01,23.2,0.67940552017,30.5,2.63269639066,74.0,0.620233006454,78.0
59,AX,AX,2011-02-01,18.4,0.467091295117,29.5,2.03821656051,248.0,2.07861872433,78.0
60,AX,AX,2011-02-01,18.4,0.382165605096,17.5,1.69851380042,189.0,1.58410862459,78.0
61,AX,AX,2011-02-01,23.2,0.636942675159,14.5,1.06157112527,226.0,1.89422512782,78.0
62,AX,AX,2011-03-01,22.8,0.636942675159,30.5,2.42038216561,77.0,1.0246174318,64.0
63,AX,AX,2011-03-01,18.4,0.509554140127,29.5,1.48619957537,133.0,1.76979374584,64.0
64,AX,AX,2011-03-01,22.8,0.636942675159,28.5,2.84501061571,68.0,0.904856952761,64.0
65,AX,AX,2011-03-01,18.0,0.467091295117,17.5,1.82590233546,81.0,1.07784431138,64.0
66,AX,AX,2011-03-01,22.8,0.509554140127,13.5,1.27388535032,133.0,1.76979374584,64.0
67,AX,AX,2011-11-01,18.4,0.467091295117,18.5,1.69851380042,130.0,1.96552766858,62.0
68,AX,AX,2011-11-01,22.8,0.552016985138,14.5,1.23142250531,173.0,2.61566374357,62.0
69,AX,AX,2011-12-01,18.8,0.552016985138,27.5,2.12314225053,488.0,2.04415029531,114.0
70,AX,AX,2011-12-01,18.4,0.509554140127,17.5,1.65605095541,301.0,1.26083860428,114.0
71,AX,AX,2011-12-01,22.8,0.67940552017,14.5,0.976645435244,403.0,1.68809952666,114.0
72,AX,AX,2012-01-01,23.2,0.72186836518,31.5,2.29299363057,67.0,0.476156634212,86.0
73,AX,AX,2012-01-01,18.4,0.467091295117,27.5,2.25053078556,332.0,2.35946272475,86.0
74,AX,AX,2012-01-01,18.4,0.467091295117,17.5,1.65605095541,201.0,1.42846990264,86.0
75,AX,AX,2012-01-01,22.4,0.72186836518,14.5,1.01910828025,233.0,1.65588799659,86.0
76,AX,AX,2012-02-01,22.8,0.67940552017,33.5,2.12314225053,72.0,0.772035170491,77.0
77,AX,AX,2012-02-01,22.8,0.636942675159,31.5,2.46284501062,58.0,0.621917220673,77.0
78,AX,AX,2012-02-01,22.8,0.594479830149,14.5,1.23142250531,187.0,2.00514690114,77.0
79,AX,AX,2012-03-01,18.4,0.467091295117,29.5,2.76008492569,95.0,1.95674562307,57.0
80,AX,AX,2012-03-01,18.4,0.382165605096,18.5,1.78343949045,82.0,1.68898043254,57.0
81,AX,AX,2012-03-01,22.8,0.67940552017,15.5,0.934182590234,92.0,1.89495365602,57.0
82,AX,AX,2012-11-01,18.4,0.552016985138,33.5,2.59023354565,73.0,0.439759036145,81.0
83,AX,AX,2012-11-01,23.2,0.594479830149,33.5,1.95329087049,118.0,0.710843373494,81.0
84,AX,AX,2012-11-01,18.4,0.424628450106,18.5,1.48619957537,525.0,3.16265060241,81.0
85,AX,AX,2012-11-01,22.8,0.594479830149,15.5,0.849256900212,647.0,3.89759036145,81.0
86,AX,AX,2012-12-01,23.2,0.67940552017,34.5,2.03821656051,267.0,0.567384929236,110.0
87,AX,AX,2012-12-01,18.4,0.509554140127,18.5,1.52866242038,1089.0,2.3141654979,110.0
88,AX,AX,2012-12-01,22.8,0.72186836518,15.5,0.764331210191,1590.0,3.37880912916,110.0
89,AX,AX,2013-01-01,18.4,0.552016985138,33.5,2.76008492569,173.0,0.47003205999,138.0
90,AX,AX,2013-01-01,23.2,0.72186836518,33.5,1.65605095541,314.0,0.853121773624,138.0
91,AX,AX,2013-01-01,18.4,0.509554140127,18.5,1.48619957537,846.0,2.2985382818,138.0
92,AX,AX,2013-01-01,22.8,0.72186836518,15.5,0.849256900212,1057.0,2.87181437809,138.0
93,AX,AX,2013-02-01,18.4,0.552016985138,34.5,2.97239915074,86.0,0.46579645778,114.0
94,AX,AX,2013-02-01,22.8,0.636942675159,33.5,1.78343949045,206.0,1.11574500352,114.0
95,AX,AX,2013-02-01,18.4,0.424628450106,18.5,1.65605095541,402.0,2.17732762823,114.0
96,AX,AX,2013-02-01,22.8,0.594479830149,15.5,0.891719745223,545.0,2.95184964524,114.0
97,AX,AX,2013-03-01,22.8,0.67940552017,34.5,1.65605095541,57.0,1.12204724409,108.0
98,AX,AX,2013-03-01,18.4,0.467091295117,19.5,1.86836518047,70.0,1.37795275591,108.0
99,AX,AX,2013-03-01,22.8,0.72186836518,15.5,1.01910828025,109.0,2.14566929134,108.0
100,J63A,CI,2011-12-01,21.2,0.509554140127,14.5,1.01910828025,337.0,1.14766380602,83.0
101,J63A,CI,2012-01-01,18.4,0.552016985138,34.5,3.48195329087,71.0,0.798650168729,47.0
102,J63A,CI,2012-01-01,18.4,0.509554140127,28.5,2.46284501062,350.0,3.93700787402,47.0
103,J63A,CI,2012-02-01,18.0,0.467091295117,32.5,2.37791932059,218.0,4.53505304764,40.0
104,J63A,CI,2012-02-01,18.4,0.594479830149,28.5,3.05732484076,81.0,1.68504264614,40.0
105,J63A,CI,2012-02-01,21.2,0.339702760085,15.5,0.934182590234,53.0,1.10255876846,40.0
106,J63A,CI,2012-03-01,18.0,0.467091295117,32.5,3.09978768577,138.0,3.15934065934,50.0
107,J63A,CI,2012-03-01,18.0,0.467091295117,29.5,2.97239915074,131.0,2.99908424908,50.0
108,J23A,CI,2011-11-01,21.2,0.339702760085,14.5,1.44373673036,225.0,3.20695553022,8.0
109,J23A,CI,2011-12-01,21.2,0.424628450106,14.5,0.976645435244,566.0,2.44334124757,87.0
110,J23A,CI,2012-01-01,18.4,0.509554140127,32.5,3.05732484076,210.0,1.43139526958,73.0
111,J23A,CI,2012-01-01,18.4,0.467091295117,28.5,2.8025477707,377.0,2.56969531729,73.0
112,J23A,CI,2012-01-01,18.4,0.509554140127,17.5,1.44373673036,247.0,1.68359348374,73.0
113,J23A,CI,2012-01-01,21.2,0.382165605096,14.5,0.976645435244,517.0,3.52395883035,73.0
114,J23A,CI,2012-02-01,21.2,0.339702760085,15.5,0.806794055202,428.0,4.72406181015,46.0
115,J23A,CI,2012-03-01,21.2,0.382165605096,15.5,0.636942675159,285.0,5.37127779872,37.0
116,J06A,CI,2011-11-01,18.0,0.594479830149,33.5,1.65605095541,266.0,2.71955832737,34.0
117,J06A,CI,2011-11-01,18.4,0.594479830149,18.5,1.57112526539,115.0,1.17574890093,34.0
118,J06A,CI,2011-11-01,21.2,0.339702760085,15.5,0.849256900212,328.0,3.35344034352,34.0
119,J06A,CI,2011-12-01,18.0,0.72186836518,32.5,3.05732484076,1051.0,2.13891771984,32.0
120,J06A,CI,2012-02-01,18.0,0.594479830149,33.5,2.03821656051,855.0,3.35992454906,75.0
121,J06A,CI,2012-02-01,20.8,1.10403397028,15.5,1.44373673036,119.0,0.467638621449,75.0
122,J06A,CI,2012-03-01,18.4,0.552016985138,33.5,3.14225053079,573.0,2.5001090798,95.0
123,J06A,CI,2012-03-01,18.4,0.67940552017,18.5,3.77919320594,97.0,0.423229634801,95.0
124,J06A,CI,2012-03-01,21.2,0.849256900212,15.5,1.23142250531,106.0,0.462498363803,95.0
125,G30A,CI,2011-11-01,18.0,0.424628450106,32.5,1.65605095541,241.0,5.50605437514,24.0
126,G30A,CI,2011-11-01,21.2,0.424628450106,14.5,0.934182590234,78.0,1.78204249486,24.0
127,G30A,CI,2011-12-01,18.0,0.636942675159,32.5,2.37791932059,596.0,2.83539486204,105.0
128,G30A,CI,2011-12-01,18.4,0.67940552017,17.5,3.05732484076,142.0,0.675547098002,105.0
129,G30A,CI,2011-12-01,21.2,0.467091295117,14.5,1.01910828025,188.0,0.894386298763,105.0
130,G30A,CI,2012-01-01,18.0,0.509554140127,39.5,2.71762208068,106.0,0.332298818145,84.0
131,G30A,CI,2012-01-01,18.0,0.509554140127,32.5,2.54777070064,1053.0,3.30104391987,84.0
132,G30A,CI,2012-01-01,18.0,0.636942675159,17.5,2.63269639066,189.0,0.592495062541,84.0
133,G30A,CI,2012-01-01,21.2,0.339702760085,14.5,1.01910828025,292.0,0.915389197154,84.0
134,G30A,CI,2012-02-01,18.0,0.467091295117,33.5,2.42038216561,496.0,4.78302796528,65.0
135,G30A,CI,2012-02-01,18.4,0.552016985138,29.5,2.97239915074,209.0,2.01542912247,65.0
136,G30A,CI,2012-02-01,20.8,0.424628450106,15.5,1.10403397028,73.0,0.703953712633,65.0
137,G30A,CI,2012-03-01,18.4,0.467091295117,39.5,2.71762208068,55.0,0.738651625034,63.0
138,G30A,CI,2012-03-01,18.0,0.509554140127,34.5,2.42038216561,291.0,3.9081385979,63.0
139,G03A,CI,2011-11-01,18.8,0.67940552017,33.5,1.74097664544,172.0,1.81587837838,26.0
140,G03A,CI,2011-11-01,18.4,1.01910828025,18.5,2.42038216561,152.0,1.60472972973,26.0
141,G03A,CI,2011-11-01,20.8,1.10403397028,15.5,0.594479830149,315.0,3.32559121622,26.0
142,G03A,CI,2011-12-01,18.4,0.67940552017,33.5,2.03821656051,211.0,1.55961268386,64.0
143,G03A,CI,2011-12-01,18.4,0.934182590234,18.5,2.84501061571,219.0,1.61874491832,64.0
144,G03A,CI,2011-12-01,20.8,1.01910828025,15.5,0.764331210191,450.0,3.32618818834,64.0
145,G03A,CI,2012-01-01,18.4,0.636942675159,33.5,2.50530785563,274.0,1.16190314647,89.0
146,G03A,CI,2012-01-01,18.4,1.01910828025,18.5,2.67515923567,369.0,1.56475277754,89.0
147,G03A,CI,2012-01-01,20.8,0.67940552017,15.5,0.764331210191,802.0,3.40089899076,89.0
148,G03A,CI,2012-02-01,21.2,0.849256900212,15.5,0.67940552017,986.0,3.30584054181,78.0
149,G03A,CI,2012-03-01,18.4,0.636942675159,33.5,2.20806794055,74.0,0.951156812339,38.0
