,station,netvec,datevec,freq,freqsd,ipi,ipisd,peakcounts,propcounts,all_nseq
261,G30A,CI,2012-02-01,18.0,0.467091295117,33.5,2.42038216561,496.0,4.78302796528,65.0
262,G30A,CI,2012-02-01,18.4,0.552016985138,29.5,2.97239915074,209.0,2.01542912247,65.0
263,G30A,CI,2012-02-01,18.4,0.467091295117,25.5,4.54352441614,34.0,0.327868852459,65.0
264,G30A,CI,2012-02-01,18.4,0.509554140127,20.5,4.03397027601,36.0,0.347155255545,65.0
265,G30A,CI,2012-02-01,18.4,0.509554140127,18.5,3.52441613588,47.0,0.453230472517,65.0
266,G30A,CI,2012-02-01,20.8,0.424628450106,15.5,1.10403397028,73.0,0.703953712633,65.0
267,G30A,CI,2012-03-01,18.4,0.467091295117,39.5,2.71762208068,55.0,0.738651625034,63.0
268,G30A,CI,2012-03-01,18.0,0.509554140127,34.5,2.42038216561,291.0,3.9081385979,63.0
269,G30A,CI,2012-03-01,18.4,0.552016985138,19.5,3.69426751592,34.0,0.456621004566,63.0
270,G30A,CI,2012-03-01,20.8,1.14649681529,15.5,0.891719745223,38.0,0.51034112275,63.0
271,G03A,CI,2011-11-01,18.8,0.67940552017,33.5,1.74097664544,172.0,1.81587837838,26.0
272,G03A,CI,2011-11-01,18.4,0.67940552017,29.5,4.4161358811,30.0,0.316722972973,26.0
273,G03A,CI,2011-11-01,18.4,1.01910828025,18.5,2.42038216561,152.0,1.60472972973,26.0
274,G03A,CI,2011-11-01,20.8,1.10403397028,15.5,0.594479830149,315.0,3.32559121622,26.0
275,G03A,CI,2011-11-01,21.2,0.849256900212,12.5,2.92993630573,30.0,0.316722972973,26.0
276,G03A,CI,2011-12-01,18.4,0.67940552017,33.5,2.03821656051,211.0,1.55961268386,64.0
277,G03A,CI,2011-12-01,18.4,0.934182590234,18.5,2.84501061571,219.0,1.61874491832,64.0
278,G03A,CI,2011-12-01,20.8,1.01910828025,15.5,0.764331210191,450.0,3.32618818834,64.0
279,G03A,CI,2012-01-01,18.4,0.636942675159,33.5,2.50530785563,274.0,1.16190314647,89.0
280,G03A,CI,2012-01-01,18.4,1.01910828025,18.5,2.67515923567,369.0,1.56475277754,89.0
281,G03A,CI,2012-01-01,20.8,0.67940552017,15.5,0.764331210191,802.0,3.40089899076,89.0
282,G03A,CI,2012-02-01,18.4,0.594479830149,33.5,2.8025477707,321.0,1.07624220479,78.0
283,G03A,CI,2012-02-01,18.4,1.01910828025,18.5,2.71762208068,403.0,1.35117012003,78.0
284,G03A,CI,2012-02-01,21.2,0.849256900212,15.5,0.67940552017,986.0,3.30584054181,78.0
285,G03A,CI,2012-03-01,18.4,0.636942675159,33.5,2.20806794055,74.0,0.951156812339,38.0
286,G03A,CI,2012-03-01,20.0,1.57112526539,33.5,2.12314225053,32.0,0.411311053985,38.0
287,G03A,CI,2012-03-01,21.2,0.976645435244,33.5,2.12314225053,35.0,0.449871465296,38.0
288,G03A,CI,2012-03-01,18.0,0.552016985138,29.5,4.20382165605,34.0,0.437017994859,38.0
289,G03A,CI,2012-03-01,18.4,0.424628450106,27.5,4.58598726115,28.0,0.359897172237,38.0
290,G03A,CI,2012-03-01,18.4,0.509554140127,24.5,4.67091295117,27.0,0.347043701799,38.0
291,G03A,CI,2012-03-01,18.4,0.552016985138,18.5,2.42038216561,144.0,1.85089974293,38.0
292,G03A,CI,2012-03-01,20.8,0.552016985138,15.5,0.72186836518,373.0,4.79434447301,38.0
293,KENE,KECK,2003-11-01,20.0,0.764331210191,24.5,0.934182590234,1149.0,5.33574811925,86.0
294,KENE,KECK,2003-12-01,20.4,0.849256900212,24.5,1.40127388535,877.0,3.05457838459,109.0
295,KENE,KECK,2004-01-01,22.0,1.14649681529,39.5,2.37791932059,61.0,0.273640767989,119.0
296,KENE,KECK,2004-01-01,20.0,1.01910828025,24.5,1.44373673036,536.0,2.40445002692,119.0
297,KENE,KECK,2004-01-01,21.6,1.44373673036,20.5,4.20382165605,99.0,0.444105508703,119.0
298,KENE,KECK,2004-01-01,22.0,0.806794055202,10.5,2.33545647558,77.0,0.345415395658,119.0
299,KENE,KECK,2004-02-01,21.2,1.40127388535,39.5,2.33545647558,41.0,0.242977361621,119.0
300,KENE,KECK,2004-02-01,22.0,1.06157112527,39.5,2.25053078556,49.0,0.290387578523,119.0
301,KENE,KECK,2004-02-01,18.8,1.1889596603,30.5,3.65180467091,65.0,0.385208012327,119.0
302,KENE,KECK,2004-02-01,19.6,0.849256900212,25.5,1.78343949045,330.0,1.9556714472,119.0
303,KENE,KECK,2004-02-01,22.0,1.31634819533,20.5,4.11889596603,80.0,0.474102169017,119.0
304,KENE,KECK,2004-02-01,22.4,0.806794055202,10.5,2.37791932059,56.0,0.331871518312,119.0
305,KENE,KECK,2004-03-01,21.6,0.849256900212,39.5,2.03821656051,43.0,0.887146688673,85.0
306,KENE,KECK,2004-03-01,20.0,1.1889596603,38.5,3.05732484076,13.0,0.268207138436,85.0
307,KENE,KECK,2004-03-01,20.8,1.35881104034,37.5,3.43949044586,19.0,0.391995048484,85.0
308,KENE,KECK,2004-03-01,22.4,1.10403397028,37.5,3.31210191083,19.0,0.391995048484,85.0
309,KENE,KECK,2004-03-01,21.6,1.06157112527,35.5,4.33121019108,21.0,0.433257685166,85.0
310,KENE,KECK,2004-03-01,21.6,1.14649681529,33.5,4.16135881104,26.0,0.536414276872,85.0
311,KENE,KECK,2004-03-01,20.4,1.23142250531,32.5,4.11889596603,24.0,0.49515164019,85.0
312,KENE,KECK,2004-03-01,22.8,1.1889596603,32.5,4.33121019108,11.0,0.226944501754,85.0
313,KENE,KECK,2004-03-01,21.6,1.14649681529,31.5,4.33121019108,24.0,0.49515164019,85.0
314,KENE,KECK,2004-03-01,20.4,1.23142250531,30.5,4.20382165605,24.0,0.49515164019,85.0
315,KENE,KECK,2004-03-01,20.0,1.01910828025,26.5,1.9957537155,73.0,1.50608623891,85.0
316,KENE,KECK,2004-03-01,22.0,1.14649681529,26.5,3.82165605096,21.0,0.433257685166,85.0
317,KENE,KECK,2004-03-01,21.6,1.14649681529,20.5,3.43949044586,49.0,1.01093459872,85.0
318,KENE,KECK,2004-03-01,22.0,0.67940552017,17.5,4.07643312102,30.0,0.618939550237,85.0
319,KENE,KECK,2004-03-01,22.0,0.67940552017,15.5,4.33121019108,28.0,0.577676913555,85.0
320,KENE,KECK,2004-03-01,22.0,0.72186836518,13.5,3.69426751592,30.0,0.618939550237,85.0
321,KENE,KECK,2004-03-01,21.6,0.806794055202,11.5,2.8025477707,27.0,0.557045595214,85.0
322,KENE,KECK,2004-03-01,22.4,0.934182590234,10.5,2.29299363057,22.0,0.453889003507,85.0
323,KENE,KECK,2004-11-01,20.8,1.27388535032,32.5,4.16135881104,38.0,0.292195309496,75.0
324,KENE,KECK,2004-11-01,19.2,0.976645435244,29.5,3.90658174098,38.0,0.292195309496,75.0
325,KENE,KECK,2004-11-01,20.0,0.67940552017,24.5,1.14649681529,623.0,4.79046520569,75.0
326,KENE,KECK,2004-12-01,21.6,1.31634819533,39.5,2.33545647558,20.0,0.253389078931,73.0
327,KENE,KECK,2004-12-01,20.8,1.27388535032,31.5,3.69426751592,39.0,0.494108703915,73.0
328,KENE,KECK,2004-12-01,19.6,0.976645435244,30.5,3.56687898089,38.0,0.481439249968,73.0
329,KENE,KECK,2004-12-01,20.0,0.849256900212,25.5,1.31634819533,263.0,3.33206638794,73.0
330,KENE,KECK,2004-12-01,22.0,1.35881104034,21.5,4.28874734607,31.0,0.392753072343,73.0
331,KENE,KECK,2004-12-01,21.6,1.44373673036,18.5,3.82165605096,28.0,0.354744710503,73.0
332,KENE,KECK,2004-12-01,22.4,1.1889596603,18.5,3.77919320594,33.0,0.418091980236,73.0
333,KENE,KECK,2004-12-01,22.4,1.06157112527,16.5,3.86411889597,28.0,0.354744710503,73.0
334,KENE,KECK,2005-01-01,20.0,0.72186836518,25.5,1.27388535032,547.0,4.50354026017,83.0
335,KENE,KECK,2005-02-01,22.0,1.27388535032,34.5,3.991507431,19.0,0.266554433221,82.0
336,KENE,KECK,2005-02-01,18.8,1.14649681529,32.5,2.97239915074,50.0,0.701459034792,82.0
337,KENE,KECK,2005-02-01,20.4,1.40127388535,32.5,3.31210191083,44.0,0.617283950617,82.0
338,KENE,KECK,2005-02-01,21.6,1.44373673036,30.5,4.37367303609,22.0,0.308641975309,82.0
339,KENE,KECK,2005-02-01,19.6,0.552016985138,26.5,1.35881104034,223.0,3.12850729517,82.0
340,KENE,KECK,2005-02-01,22.0,1.31634819533,10.5,2.46284501062,15.0,0.210437710438,82.0
341,KENE,KECK,2005-03-01,21.6,0.976645435244,39.5,2.42038216561,41.0,0.534689619197,113.0
342,KENE,KECK,2005-03-01,21.6,0.934182590234,37.5,3.1847133758,36.0,0.469483568075,113.0
343,KENE,KECK,2005-03-01,22.8,1.01910828025,35.5,4.03397027601,34.0,0.443401147626,113.0
344,KENE,KECK,2005-03-01,18.4,1.01910828025,34.5,2.63269639066,36.0,0.469483568075,113.0
345,KENE,KECK,2005-03-01,21.6,0.934182590234,34.5,4.11889596603,41.0,0.534689619197,113.0
346,KENE,KECK,2005-03-01,22.0,0.934182590234,30.5,4.28874734607,54.0,0.704225352113,113.0
347,KENE,KECK,2005-03-01,18.8,0.891719745223,29.5,3.1847133758,109.0,1.42149191445,113.0
348,KENE,KECK,2005-03-01,21.2,1.6135881104,29.5,4.11889596603,40.0,0.521648408972,113.0
349,KENE,KECK,2005-03-01,22.0,0.891719745223,28.5,4.20382165605,46.0,0.599895670318,113.0
350,KENE,KECK,2005-03-01,22.0,0.934182590234,25.5,4.20382165605,43.0,0.560772039645,113.0
351,KENE,KECK,2005-03-01,21.6,0.891719745223,22.5,4.20382165605,49.0,0.639019300991,113.0
352,KENE,KECK,2005-03-01,22.4,0.934182590234,22.5,4.16135881104,41.0,0.534689619197,113.0
353,KENE,KECK,2005-03-01,21.6,0.849256900212,18.5,3.86411889597,49.0,0.639019300991,113.0
354,KENE,KECK,2005-03-01,22.4,0.891719745223,16.5,4.07643312102,38.0,0.495565988524,113.0
355,KENE,KECK,2005-03-01,21.6,0.891719745223,15.5,4.33121019108,39.0,0.508607198748,113.0
356,KENE,KECK,2005-11-01,22.0,1.14649681529,39.5,2.50530785563,30.0,0.240963855422,68.0
357,KENE,KECK,2005-11-01,21.6,1.1889596603,32.5,4.11889596603,53.0,0.425702811245,68.0
358,KENE,KECK,2005-11-01,19.6,1.06157112527,29.5,4.28874734607,43.0,0.345381526104,68.0
359,KENE,KECK,2005-11-01,20.0,1.01910828025,24.5,1.78343949045,242.0,1.9437751004,68.0
360,KENE,KECK,2005-11-01,21.6,1.40127388535,19.5,3.82165605096,80.0,0.642570281124,68.0
361,KENE,KECK,2005-11-01,22.4,1.01910828025,17.5,4.20382165605,62.0,0.497991967871,68.0
362,KENE,KECK,2005-11-01,22.4,0.72186836518,14.5,4.20382165605,73.0,0.586345381526,68.0
363,KENE,KECK,2005-11-01,22.4,0.594479830149,10.5,2.29299363057,74.0,0.59437751004,68.0
364,KENE,KECK,2005-12-01,21.6,1.1889596603,33.5,4.20382165605,62.0,0.379065786256,101.0
365,KENE,KECK,2005-12-01,21.2,1.44373673036,30.5,4.33121019108,75.0,0.458547322084,101.0
366,KENE,KECK,2005-12-01,22.0,1.14649681529,30.5,4.28874734607,91.0,0.556370750795,101.0
367,KENE,KECK,2005-12-01,19.6,0.934182590234,25.5,1.23142250531,432.0,2.6412325752,101.0
368,KENE,KECK,2005-12-01,21.6,1.27388535032,19.5,4.03397027601,104.0,0.635852286623,101.0
369,KENE,KECK,2005-12-01,22.0,0.594479830149,16.5,4.28874734607,93.0,0.568598679384,101.0
370,KENE,KECK,2005-12-01,22.4,0.636942675159,14.5,4.28874734607,78.0,0.476889214967,101.0
371,KENE,KECK,2005-12-01,22.0,0.552016985138,12.5,3.26963906582,96.0,0.586940572267,101.0
372,KENE,KECK,2005-12-01,22.0,0.552016985138,10.5,2.29299363057,98.0,0.599168500856,101.0
373,KENE,KECK,2006-01-01,20.4,1.27388535032,39.5,2.46284501062,44.0,0.205809439169,109.0
374,KENE,KECK,2006-01-01,22.0,1.14649681529,30.5,4.24628450106,113.0,0.528556059685,109.0
375,KENE,KECK,2006-01-01,22.0,1.1889596603,28.5,4.16135881104,106.0,0.495813648908,109.0
376,KENE,KECK,2006-01-01,19.6,0.934182590234,25.5,1.74097664544,380.0,1.77744515646,109.0
377,KENE,KECK,2006-01-01,22.4,1.10403397028,19.5,4.07643312102,127.0,0.594040881239,109.0
378,KENE,KECK,2006-01-01,22.0,0.764331210191,16.5,4.28874734607,113.0,0.528556059685,109.0
379,KENE,KECK,2006-01-01,22.0,0.636942675159,11.5,2.76008492569,115.0,0.537911034192,109.0
380,KENE,KECK,2006-02-01,20.0,1.01910828025,26.5,1.78343949045,504.0,1.58291457286,87.0
381,KENE,KECK,2006-02-01,22.0,1.14649681529,19.5,4.07643312102,183.0,0.574748743719,87.0
382,KENE,KECK,2006-02-01,22.0,0.67940552017,10.5,2.33545647558,154.0,0.483668341709,87.0
383,KENE,KECK,2006-03-01,21.6,1.1889596603,39.5,2.50530785563,75.0,0.258228894092,121.0
384,KENE,KECK,2006-03-01,19.6,1.01910828025,27.5,1.57112526539,500.0,1.72152596061,121.0
385,KENE,KECK,2006-03-01,21.6,1.23142250531,19.5,3.991507431,167.0,0.574989670844,121.0
386,KENE,KECK,2006-03-01,22.4,0.976645435244,19.5,3.94904458599,139.0,0.47858421705,121.0
387,KENE,KECK,2006-03-01,22.0,0.636942675159,10.5,2.33545647558,145.0,0.499242528577,121.0
388,CZ,CZ,2007-11-01,20.4,0.976645435244,26.5,1.31634819533,149.0,3.01436374671,59.0
389,CZ,CZ,2007-11-01,22.0,1.40127388535,19.5,4.50106157113,15.0,0.303459437589,59.0
390,CZ,CZ,2007-11-01,20.4,1.1889596603,18.5,4.24628450106,16.0,0.323690066761,59.0
391,CZ,CZ,2007-11-01,21.2,1.48619957537,18.5,4.24628450106,16.0,0.323690066761,59.0
392,CZ,CZ,2007-11-01,22.8,1.10403397028,17.5,4.4161358811,20.0,0.404612583451,59.0
393,CZ,CZ,2007-11-01,20.0,1.06157112527,16.5,4.20382165605,14.0,0.283228808416,59.0
394,CZ,CZ,2007-11-01,21.2,1.40127388535,11.5,1.27388535032,22.0,0.445073841796,59.0
395,CZ,CZ,2007-11-01,22.4,1.06157112527,11.5,1.23142250531,50.0,1.01153145863,59.0
396,CZ,CZ,2007-12-01,20.8,0.976645435244,39.5,1.86836518047,7.0,0.27711797308,34.0
397,CZ,CZ,2007-12-01,20.8,0.891719745223,37.5,3.39702760085,6.0,0.237529691211,34.0
398,CZ,CZ,2007-12-01,20.8,1.14649681529,33.5,4.16135881104,12.0,0.475059382423,34.0
399,CZ,CZ,2007-12-01,22.0,1.40127388535,32.5,3.26963906582,8.0,0.316706254949,34.0
400,CZ,CZ,2007-12-01,20.4,0.72186836518,26.5,1.35881104034,87.0,3.44418052257,34.0
401,CZ,CZ,2007-12-01,22.8,1.1889596603,24.5,2.50530785563,25.0,0.989707046714,34.0
402,CZ,CZ,2007-12-01,20.0,0.934182590234,21.5,4.88322717622,9.0,0.356294536817,34.0
403,CZ,CZ,2007-12-01,22.0,1.57112526539,20.5,4.62845010616,7.0,0.27711797308,34.0
404,CZ,CZ,2007-12-01,22.0,1.6135881104,18.5,4.4161358811,7.0,0.27711797308,34.0
405,CZ,CZ,2007-12-01,22.8,1.01910828025,18.5,4.4161358811,7.0,0.27711797308,34.0
406,CZ,CZ,2007-12-01,19.6,0.934182590234,17.5,3.77919320594,7.0,0.27711797308,34.0
407,CZ,CZ,2007-12-01,20.4,1.14649681529,17.5,4.20382165605,12.0,0.475059382423,34.0
408,CZ,CZ,2007-12-01,21.6,1.48619957537,16.5,4.37367303609,8.0,0.316706254949,34.0
409,CZ,CZ,2007-12-01,22.8,1.01910828025,15.5,4.58598726115,6.0,0.237529691211,34.0
410,CZ,CZ,2007-12-01,19.6,1.06157112527,14.5,3.6093418259,9.0,0.356294536817,34.0
411,CZ,CZ,2007-12-01,20.4,1.06157112527,12.5,2.16560509554,10.0,0.395882818686,34.0
412,CZ,CZ,2007-12-01,22.4,1.1889596603,12.5,1.01910828025,25.0,0.989707046714,34.0
413,CZ,CZ,2007-12-01,22.0,1.35881104034,10.5,2.08067940552,12.0,0.475059382423,34.0
414,CZ,CZ,2008-01-01,20.0,0.72186836518,27.5,1.31634819533,701.0,3.95464289744,132.0
415,CZ,CZ,2008-01-01,20.0,0.934182590234,17.5,3.56687898089,59.0,0.332844409342,132.0
416,CZ,CZ,2008-01-01,22.8,1.06157112527,12.5,1.27388535032,98.0,0.552860205348,132.0
417,CZ,CZ,2008-02-01,21.2,0.976645435244,34.5,3.991507431,7.0,0.20479812756,55.0
418,CZ,CZ,2008-02-01,20.0,0.67940552017,28.5,1.10403397028,187.0,5.47103569339,55.0
419,CZ,CZ,2008-02-01,20.4,0.764331210191,21.5,4.58598726115,10.0,0.292568753657,55.0
420,CZ,CZ,2008-02-01,21.6,1.1889596603,18.5,3.991507431,11.0,0.321825629023,55.0
421,CZ,CZ,2008-02-01,21.2,1.10403397028,17.5,3.82165605096,11.0,0.321825629023,55.0
422,CZ,CZ,2008-02-01,20.8,1.10403397028,15.5,3.86411889597,11.0,0.321825629023,55.0
423,CZ,CZ,2008-02-01,20.4,1.01910828025,12.5,3.43949044586,7.0,0.20479812756,55.0
424,CZ,CZ,2008-02-01,21.2,1.35881104034,11.5,2.46284501062,8.0,0.234055002926,55.0
425,CZ,CZ,2008-02-01,22.0,1.31634819533,11.5,2.37791932059,9.0,0.263311878291,55.0
426,CZ,CZ,2008-02-01,20.0,1.06157112527,10.5,2.42038216561,7.0,0.20479812756,55.0
427,CZ,CZ,2008-03-01,19.2,0.891719745223,37.5,2.33545647558,1.0,1.14942528736,5.0
428,CZ,CZ,2008-03-01,20.0,0.849256900212,37.5,2.54777070064,1.0,1.14942528736,5.0
429,CZ,CZ,2008-03-01,19.6,1.06157112527,35.5,3.65180467091,1.0,1.14942528736,5.0
430,CZ,CZ,2008-03-01,20.4,0.806794055202,33.5,4.03397027601,1.0,1.14942528736,5.0
431,CZ,CZ,2008-03-01,22.8,1.10403397028,34.5,2.33545647558,1.0,1.14942528736,5.0
432,CZ,CZ,2008-03-01,21.2,1.48619957537,31.5,3.69426751592,2.0,2.29885057471,5.0
433,CZ,CZ,2008-03-01,22.0,1.44373673036,31.5,3.6093418259,1.0,1.14942528736,5.0
434,CZ,CZ,2008-03-01,20.0,0.636942675159,30.5,1.9957537155,3.0,3.44827586207,5.0
435,CZ,CZ,2008-03-01,20.8,0.636942675159,30.5,2.63269639066,2.0,2.29885057471,5.0
436,CZ,CZ,2008-03-01,22.4,1.14649681529,30.5,4.20382165605,1.0,1.14942528736,5.0
437,CZ,CZ,2008-03-01,19.2,1.01910828025,28.5,2.92993630573,1.0,1.14942528736,5.0
438,CZ,CZ,2008-03-01,21.6,1.6135881104,28.5,3.77919320594,1.0,1.14942528736,5.0
439,CZ,CZ,2008-03-01,20.4,0.636942675159,27.5,1.52866242038,3.0,3.44827586207,5.0
440,CZ,CZ,2008-03-01,22.8,1.01910828025,27.5,1.27388535032,2.0,2.29885057471,5.0
441,CZ,CZ,2008-03-01,19.2,1.01910828025,25.5,2.84501061571,1.0,1.14942528736,5.0
442,CZ,CZ,2008-03-01,22.4,1.14649681529,25.5,2.54777070064,2.0,2.29885057471,5.0
443,CZ,CZ,2008-03-01,20.4,0.509554140127,24.5,2.59023354565,3.0,3.44827586207,5.0
444,CZ,CZ,2008-03-01,20.0,0.424628450106,19.5,2.25053078556,1.0,1.14942528736,5.0
445,CZ,CZ,2008-03-01,20.8,1.52866242038,18.5,2.54777070064,1.0,1.14942528736,5.0
446,CZ,CZ,2008-03-01,22.4,1.06157112527,17.5,2.12314225053,1.0,1.14942528736,5.0
447,CZ,CZ,2008-03-01,19.2,0.849256900212,16.5,0.764331210191,1.0,1.14942528736,5.0
448,CZ,CZ,2008-03-01,20.4,0.806794055202,15.5,3.82165605096,2.0,2.29885057471,5.0
449,CZ,CZ,2008-03-01,21.2,1.74097664544,14.5,4.37367303609,1.0,1.14942528736,5.0
450,CZ,CZ,2008-03-01,21.6,1.27388535032,11.5,0.67940552017,2.0,2.29885057471,5.0
451,CZ,CZ,2008-03-01,22.8,0.849256900212,11.5,0.806794055202,2.0,2.29885057471,5.0
452,CZ,CZ,2008-03-01,24.0,0.891719745223,10.5,0.976645435244,1.0,1.14942528736,5.0
453,CZ,CZ,2008-11-01,20.0,1.14649681529,26.5,1.91082802548,413.0,1.45545531435,114.0
454,CZ,CZ,2008-11-01,22.8,1.10403397028,12.5,0.891719745223,320.0,1.12771356076,114.0
455,CZ,CZ,2008-12-01,19.6,0.976645435244,27.5,1.44373673036,1248.0,1.9656019656,69.0
456,CZ,CZ,2008-12-01,19.2,0.976645435244,15.5,3.05732484076,304.0,0.4788004788,69.0
457,CZ,CZ,2008-12-01,23.2,0.891719745223,12.5,1.06157112527,684.0,1.0773010773,69.0
458,CZ,CZ,2009-01-01,19.6,1.01910828025,27.5,1.57112526539,1058.0,1.82385491906,53.0
459,CZ,CZ,2009-01-01,23.2,1.06157112527,12.5,1.06157112527,473.0,0.815390715234,53.0
460,CZ,CZ,2009-02-01,19.6,0.934182590234,28.5,1.14649681529,1657.0,3.13754449746,47.0
461,CZ,CZ,2009-02-01,19.6,1.06157112527,10.5,2.25053078556,112.0,0.212073013709,47.0
462,CZ,CZ,2009-03-01,19.6,0.806794055202,28.5,1.14649681529,1820.0,4.02236612372,91.0
463,CZ,CZ,2009-03-01,22.8,1.14649681529,12.5,1.27388535032,171.0,0.377925608328,91.0
464,CZ,CZ,2007-11-01,18.4,0.72186836518,31.5,3.82165605096,61.0,0.47619047619,74.0
465,CZ,CZ,2007-11-01,18.8,0.467091295117,26.5,1.14649681529,938.0,7.32240437158,74.0
466,CZ,CZ,2007-11-01,18.8,0.552016985138,19.5,4.50106157113,45.0,0.351288056206,74.0
467,CZ,CZ,2007-11-01,19.2,0.552016985138,17.5,4.37367303609,45.0,0.351288056206,74.0
468,CZ,CZ,2007-11-01,19.2,0.594479830149,15.5,4.37367303609,54.0,0.421545667447,74.0
469,CZ,CZ,2007-11-01,20.8,1.10403397028,11.5,2.29299363057,55.0,0.429352068696,74.0
470,CZ,CZ,2007-11-01,19.2,1.10403397028,10.5,2.33545647558,30.0,0.234192037471,74.0
471,CZ,CZ,2007-12-01,18.8,0.467091295117,26.5,1.35881104034,992.0,6.78568985567,85.0
472,CZ,CZ,2007-12-01,19.2,0.594479830149,17.5,4.62845010616,55.0,0.376222723853,85.0
473,CZ,CZ,2007-12-01,20.8,1.06157112527,12.5,1.14649681529,86.0,0.588275531842,85.0
474,CZ,CZ,2008-01-01,18.8,0.467091295117,27.5,1.27388535032,1856.0,6.63236134934,81.0
475,CZ,CZ,2008-01-01,18.8,0.594479830149,17.5,4.11889596603,114.0,0.407375643225,81.0
476,CZ,CZ,2008-01-01,18.8,0.594479830149,15.5,4.24628450106,123.0,0.439536878216,81.0
477,CZ,CZ,2008-01-01,20.8,1.1889596603,11.5,2.29299363057,91.0,0.325185820469,81.0
478,CZ,CZ,2008-01-01,18.8,0.594479830149,10.5,2.33545647558,105.0,0.375214408233,81.0
479,CZ,CZ,2008-02-01,18.8,0.424628450106,27.5,1.40127388535,966.0,7.44049911423,67.0
480,CZ,CZ,2008-02-01,18.8,0.467091295117,20.5,4.45859872611,46.0,0.35430948163,67.0
481,CZ,CZ,2008-02-01,18.8,0.467091295117,18.5,4.24628450106,40.0,0.308095201417,67.0
482,CZ,CZ,2008-02-01,18.8,0.552016985138,10.5,2.33545647558,29.0,0.223369021027,67.0
483,CZ,CZ,2008-03-01,18.8,0.67940552017,37.5,3.22717622081,10.0,0.307219662058,28.0
484,CZ,CZ,2008-03-01,19.2,0.764331210191,35.5,4.11889596603,12.0,0.36866359447,28.0
485,CZ,CZ,2008-03-01,18.8,0.467091295117,28.5,0.976645435244,303.0,9.30875576037,28.0
486,CZ,CZ,2008-03-01,18.8,0.467091295117,23.5,4.67091295117,18.0,0.552995391705,28.0
487,CZ,CZ,2008-03-01,19.2,0.552016985138,21.5,4.4161358811,14.0,0.430107526882,28.0
488,CZ,CZ,2008-03-01,18.4,0.594479830149,18.5,3.94904458599,13.0,0.399385560676,28.0
489,CZ,CZ,2008-03-01,18.4,0.636942675159,16.5,4.33121019108,9.0,0.276497695853,28.0
490,CZ,CZ,2008-03-01,18.8,0.509554140127,14.5,4.11889596603,10.0,0.307219662058,28.0
491,CZ,CZ,2008-03-01,20.8,0.934182590234,13.5,3.35456475584,17.0,0.522273425499,28.0
492,CZ,CZ,2008-03-01,18.8,1.10403397028,10.5,2.16560509554,14.0,0.430107526882,28.0
493,CZ,CZ,2008-11-01,18.8,0.552016985138,26.5,1.86836518047,953.0,3.46381710464,98.0
494,CZ,CZ,2008-11-01,18.8,0.976645435244,16.5,4.16135881104,193.0,0.701486569985,98.0
495,CZ,CZ,2008-11-01,20.8,1.01910828025,12.5,1.06157112527,395.0,1.43568494893,98.0
496,CZ,CZ,2008-12-01,18.8,0.552016985138,27.5,1.35881104034,1625.0,5.16512507549,94.0
497,CZ,CZ,2008-12-01,18.8,0.67940552017,17.5,4.37367303609,146.0,0.464066622167,94.0
498,CZ,CZ,2008-12-01,20.8,1.01910828025,12.5,1.44373673036,324.0,1.02984647659,94.0
499,CZ,CZ,2009-01-01,18.8,0.467091295117,28.5,1.35881104034,3059.0,5.45101393492,64.0
500,CZ,CZ,2009-01-01,18.8,0.636942675159,17.5,3.94904458599,364.0,0.648633237108,64.0
501,CZ,CZ,2009-01-01,20.8,1.14649681529,12.5,1.10403397028,532.0,0.948002423465,64.0
502,CZ,CZ,2009-01-01,18.8,0.891719745223,11.5,2.63269639066,245.0,0.436580063438,64.0
503,CZ,CZ,2009-02-01,18.8,0.509554140127,28.5,1.1889596603,2663.0,6.31986140447,75.0
504,CZ,CZ,2009-02-01,19.2,0.72186836518,17.5,4.03397027601,203.0,0.481761871989,75.0
505,CZ,CZ,2009-02-01,18.8,0.72186836518,15.5,4.07643312102,192.0,0.455656548876,75.0
506,CZ,CZ,2009-02-01,20.8,1.14649681529,12.5,1.44373673036,295.0,0.700097301659,75.0
507,CZ,CZ,2009-02-01,18.8,0.934182590234,10.5,2.33545647558,168.0,0.398699480267,75.0
508,CZ,CZ,2009-03-01,18.8,0.467091295117,28.5,1.35881104034,1047.0,6.23474066575,91.0
509,CZ,CZ,2009-03-01,18.8,0.636942675159,17.5,4.24628450106,76.0,0.452569523016,91.0
510,CZ,CZ,2009-03-01,20.8,1.14649681529,12.5,1.48619957537,96.0,0.571666765914,91.0
511,CZ,CZ,2009-03-01,18.8,1.01910828025,11.5,2.59023354565,53.0,0.315607693682,91.0
512,KEMF,ONC,2011-11-01,22.8,0.764331210191,32.5,1.91082802548,115.0,1.9661480595,54.0
513,KEMF,ONC,2011-11-01,20.8,1.78343949045,31.5,2.12314225053,22.0,0.376132672252,54.0
514,KEMF,ONC,2011-11-01,18.8,0.934182590234,18.5,1.6135881104,46.0,0.786459223799,54.0
515,KEMF,ONC,2011-11-01,22.8,0.636942675159,14.5,0.849256900212,121.0,2.06872969738,54.0
516,KEMF,ONC,2011-12-01,23.2,0.72186836518,31.5,2.08067940552,222.0,0.972617743702,86.0
517,KEMF,ONC,2011-12-01,19.2,0.764331210191,27.5,1.91082802548,198.0,0.867469879518,86.0
518,KEMF,ONC,2011-12-01,19.2,0.764331210191,17.5,1.74097664544,236.0,1.03395399781,86.0
